"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0004019988","00450023","E1","１日平均在院患者数・１日平均新入院患者数・１日平均退院患者数・１日平均外来患者数，病院の種類・開設者（小分類）別","病院報告","令和３年病院報告","閲覧（閲覧表）","全国","年次","202101-202112","2025-02-26"
"0004019989","00450023","E5","１日平均在院患者数・１日平均新入院患者数・１日平均退院患者数，病床の種類・病床規模別","病院報告","令和３年病院報告","閲覧（閲覧表）","全国","年次","202101-202112","2025-02-26"
"0004019990","00450023","E8","１日平均外来患者数，病院の種類・病床規模別","病院報告","令和３年病院報告","閲覧（閲覧表）","全国","年次","202101-202112","2025-02-26"
"0004019992","00450023","E13","１日平均在院患者数・１日平均新入院患者数・１日平均退院患者数，病院－病床の種類・都道府県－指定都市・特別区・中核市（再掲）別","病院報告","令和３年病院報告","閲覧（閲覧表）","都道府県・指定都市・特別区・中核市","年次","202101-202112","2025-02-26"
"0004019993","00450023","E16","１日平均外来患者数，病院の種類・都道府県－指定都市・特別区・中核市（再掲）別","病院報告","令和３年病院報告","閲覧（閲覧表）","都道府県・指定都市・特別区・中核市","年次","202101-202112","2025-02-26"
"0004019994","00450023","E17","１日平均在院患者数・１日平均新入院患者数・１日平均退院患者数，病床の種類・都道府県－指定都市・特別区・中核市（再掲）別","病院報告","令和３年病院報告","閲覧（閲覧表）","都道府県・指定都市・特別区・中核市","年次","202101-202112","2025-02-26"
"0004019991","00450023","E9","在院患者延数・新入院患者数・退院患者数・外来患者延数，開設者（中分類）・都道府県－指定都市・特別区・中核市（再掲）・精神科病院－一般病院別","病院報告","令和３年病院報告","閲覧（閲覧表）","都道府県・指定都市・特別区・中核市","年次","202101-202112","2025-02-26"
"0004019995","00450023","E20","１日平均在院患者数・１日平均外来患者数・病院数（６月末現在），病床規模・都道府県別","病院報告","令和３年病院報告","閲覧（閲覧表）","都道府県","年次","202101-202112","2025-02-26"
"0004019996","00450023","E23","病床利用率・平均在院日数，療養病床－一般病床（再掲）・二次医療圏別","病院報告","令和３年病院報告","閲覧（閲覧表）","二次医療圏","年次","202101-202112","2025-02-26"
"0004019997","00450023","E25","１日平均在院患者数，一般病院（再掲）・二次医療圏別","病院報告","令和３年病院報告","閲覧（閲覧表）","二次医療圏","年次","202101-202112","2025-02-26"
"0004019998","00450023","E26","１日平均外来患者数，一般病院（再掲）・二次医療圏別","病院報告","令和３年病院報告","閲覧（閲覧表）","二次医療圏","年次","202101-202112","2025-02-26"
